Reaction.Time,Tempo 
1.100302935,180 bpm
1.116621971,180 bpm
1.116811037,180 bpm
1.133391857,180 bpm
1.149919987,180 bpm
1.166992903,180 bpm
1.199982882,180 bpm
1.283627033,180 bpm
1.35026598,180 bpm
1.533068895,180 bpm
1.566660881,180 bpm
1.589637041,180 bpm
1.766826153,180 bpm
2.117279053,180 bpm
0.916357994,180 bpm
0.950034142,180 bpm
0.950076103,180 bpm
0.983300924,180 bpm
1.000005007,180 bpm
1.000257969,180 bpm
1.000805855,180 bpm
1.015681028,180 bpm
1.016919851,180 bpm
1.033143997,180 bpm
1.049954176,180 bpm
1.066494942,180 bpm
1.066772938,180 bpm
1.100210905,180 bpm
1.100317955,180 bpm
1.116894007,180 bpm
1.15013504,180 bpm
1.166782856,180 bpm
1.177648067,180 bpm
1.199954033,180 bpm
1.450149059,180 bpm
1.500237942,180 bpm
1.516797066,180 bpm
1.53364706,180 bpm
0.916711092,180 bpm
0.917793989,180 bpm
0.933261156,180 bpm
0.93334198,180 bpm
0.933504105,180 bpm
0.933694839,180 bpm
0.950002909,180 bpm
0.950037003,180 bpm
0.950407028,180 bpm
0.950570107,180 bpm
0.96665597,180 bpm
0.966771126,180 bpm
1.016797066,180 bpm
1.016896009,180 bpm
1.016998053,180 bpm
1.050013065,180 bpm
1.083228827,180 bpm
1.083563089,180 bpm
1.233453035,180 bpm
1.267287016,180 bpm
1.433435917,180 bpm
1.450152159,180 bpm
1.683219194,180 bpm
2.25011611,180 bpm
1.100042105,180 bpm
1.150078058,180 bpm
1.150238991,180 bpm
1.216956139,180 bpm
1.250058889,180 bpm
1.28322506,180 bpm
1.316611052,180 bpm
1.316777945,180 bpm
1.317008018,180 bpm
1.366559982,180 bpm
1.366670132,180 bpm
1.383882999,180 bpm
1.400146961,180 bpm
1.516688108,180 bpm
1.533294916,180 bpm
1.533365965,180 bpm
1.666581154,180 bpm
1.683270931,180 bpm
1.683498859,180 bpm
1.899840117,180 bpm
1.94998908,180 bpm
2.066876173,180 bpm
2.849614859,180 bpm
4.166403055,180 bpm
0.900011063,180 bpm
0.950299978,180 bpm
0.999989033,180 bpm
1.033508062,180 bpm
1.116761923,180 bpm
1.150099039,180 bpm
1.150115967,180 bpm
1.166785002,180 bpm
1.166924,180 bpm
1.19973588,180 bpm
1.233339071,180 bpm
1.233361006,180 bpm
1.283061981,180 bpm
1.283138037,180 bpm
1.283282995,180 bpm
1.283419132,180 bpm
1.333448172,180 bpm
1.376275063,180 bpm
1.383255959,180 bpm
1.499906063,180 bpm
1.516471863,180 bpm
1.750049114,180 bpm
2.083525181,180 bpm
2.149900913,180 bpm
1.04983902,180 bpm
1.100054026,180 bpm
1.116678,180 bpm
1.150452137,180 bpm
1.216706991,180 bpm
1.233392,180 bpm
1.316637039,180 bpm
1.366801023,180 bpm
1.383352995,180 bpm
1.413757086,180 bpm
1.4469769,180 bpm
1.499948978,180 bpm
1.516611099,180 bpm
1.633182049,180 bpm
1.666652918,180 bpm
1.783415079,180 bpm
1.833372831,180 bpm
1.916408062,180 bpm
1.933279037,180 bpm
2.46665287,180 bpm
2.499871969,180 bpm
2.549911976,180 bpm
2.866446018,180 bpm
3.249631882,180 bpm
0.966683865,180 bpm
0.982733965,180 bpm
0.99989295,180 bpm
1.06675005,180 bpm
1.066972017,180 bpm
1.083445072,180 bpm
1.116955042,180 bpm
1.18352294,180 bpm
1.216600895,180 bpm
1.233355999,180 bpm
1.233378887,180 bpm
1.233404875,180 bpm
1.250032902,180 bpm
1.346016884,180 bpm
1.366740942,180 bpm
1.450196981,180 bpm
1.549739838,180 bpm
1.649297953,180 bpm
1.816603899,180 bpm
1.966859818,180 bpm
2.133555889,180 bpm
2.408473015,180 bpm
2.516426086,180 bpm
3.933245897,180 bpm
1.066480875,180 bpm
1.08348012,180 bpm
1.100014925,180 bpm
1.116923094,180 bpm
1.133347988,180 bpm
1.166507006,180 bpm
1.183394909,180 bpm
1.199651003,180 bpm
1.200079918,180 bpm
1.283472061,180 bpm
1.316680908,180 bpm
1.316695929,180 bpm
1.350111008,180 bpm
1.399874926,180 bpm
1.433263063,180 bpm
1.533030987,180 bpm
1.866425991,180 bpm
2.083431959,180 bpm
2.099881172,180 bpm
2.516881943,180 bpm
2.949810028,180 bpm
2.994040012,180 bpm
5.599721193,180 bpm
6.149711847,180 bpm
0.950549126,180 bpm
0.966903925,180 bpm
1.100272894,180 bpm
1.149922848,180 bpm
1.183495998,180 bpm
1.216720819,180 bpm
1.249871016,180 bpm
1.250080109,180 bpm
1.250080109,180 bpm
1.266917944,180 bpm
1.283360004,180 bpm
1.300090075,180 bpm
1.333507061,180 bpm
1.349745035,180 bpm
1.383369923,180 bpm
1.399837971,180 bpm
1.416662931,180 bpm
1.433328867,180 bpm
1.433483839,180 bpm
1.517522097,180 bpm
1.683482885,180 bpm
1.816551924,180 bpm
2.082845926,180 bpm
2.466339827,180 bpm
0.54940486,180 bpm
1.414723158,180 bpm
1.148663998,180 bpm
1.166755915,180 bpm
1.182098866,180 bpm
1.217128992,180 bpm
1.233501911,180 bpm
1.250108004,180 bpm
1.266591072,180 bpm
1.298902988,180 bpm
1.311607838,180 bpm
1.315956831,180 bpm
1.365309,180 bpm
1.381598949,180 bpm
1.465984106,180 bpm
1.49881506,180 bpm
1.516445875,180 bpm
1.548835039,180 bpm
1.565518856,180 bpm
1.583482027,180 bpm
1.712015152,180 bpm
1.733163834,180 bpm
1.797471046,180 bpm
2.482278109,180 bpm
2.698520899,180 bpm
0.249974966,180 bpm
0.715193987,180 bpm
0.999598026,180 bpm
1.032166004,180 bpm
1.032652855,180 bpm
1.116526127,180 bpm
1.132664919,180 bpm
1.167852879,180 bpm
1.214426041,180 bpm
1.215500832,180 bpm
1.215692043,180 bpm
1.249537945,180 bpm
1.266721964,180 bpm
1.282029152,180 bpm
1.399166107,180 bpm
1.615706921,180 bpm
1.666224003,180 bpm
1.864949942,180 bpm
1.965463161,180 bpm
2.115380049,180 bpm
2.572948933,180 bpm
3.631407976,180 bpm
3.849309921,180 bpm
